Fecha,NoRedion,Region,Estado,Municipio/Zona,Gasolina<92,Gasolina>92,Diésel
Enero,52,Puebla,Puebla,CORONANGO,15.78,17.55,16.85
Enero,52,Puebla,Puebla,PUEBLA,15.78,17.55,16.85
Enero,53,Querétaro,Querétaro,TEQUISQUIAPAN,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,CADEREYTA DE MONTES,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,EZEQUIEL MONTES,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,SAN JUAN DEL RIO_QRO,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,COLON,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,PEDRO ESCOBEDO,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,HUIMILPAN,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,EL MARQUES,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,QUERETARO,16.02,17.79,17.09
Enero,53,Querétaro,Querétaro,CORREGIDORA,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,SAN DIEGO DE LA UNION,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,SAN LUIS DE LA PAZ,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,SANTA CATARINA_GTO,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,VICTORIA_GTO,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,SAN JOSE ITURBIDE,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,CORONEO,16.02,17.79,17.09
Enero,53,Querétaro,Guanajuato,DOCTOR MORA,16.02,17.79,17.09
Enero,54,Reynosa,Tamaulipas,MATAMOROS_TAM,15.8,17.46,16.95
Enero,54,Reynosa,Tamaulipas,MIGUEL ALEMAN,15.8,17.46,16.95
Enero,54,Reynosa,Tamaulipas,CAMARGO_TAM,15.8,17.46,16.95
Enero,54,Reynosa,Tamaulipas,GUSTAVO DIAZ ORDAZ,15.8,17.46,16.95
Enero,54,Reynosa,Tamaulipas,RIO BRAVO,15.8,17.46,16.95
Enero,54,Reynosa,Tamaulipas,REYNOSA,15.8,17.46,16.95
Enero,55,Rosarito,Baja California,TIJUANA,16.04,17.81,17.16
Enero,55,Rosarito,Baja California,PLAYAS DE ROSARITO,16.04,17.81,17.16
Enero,55,Rosarito,Baja California,ROSARITO,16.04,17.81,17.16
Enero,56,Sabinas,Coahuila,PIEDRAS NEGRAS,16.13,17.9,17.21
Enero,56,Sabinas,Coahuila,NAVA,16.13,17.9,17.21
Enero,56,Sabinas,Coahuila,MORELOS_COAH,16.13,17.9,17.21
Enero,56,Sabinas,Coahuila,ALLENDE_COAH,16.13,17.9,17.21
Enero,56,Sabinas,Coahuila,SAN JUAN DE SABINAS,16.13,17.9,17.21
Enero,56,Sabinas,Coahuila,SABINAS,16.13,17.9,17.21
Enero,57,Salina Cruz,Oaxaca,SAN PEDRO TOTOLAPAM,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTOS REYES NOPALA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTA MARIA TONAMECA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTA MARIA HUATULCO,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SAN PEDRO TAPANATEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,CANDELARIA LOXICHA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SAN FRANCISCO IXHUATAN,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,NEJAPA DE MADERO,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SAN JUAN GUICHICOVI,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,MATIAS ROMERO AVENDAÑO,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTO DOMINGO ZANATEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTIAGO NILTEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTA MARIA PETAPA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,UNION HIDALGO,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTIAGO ASTATA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,ASUNCION IXTALTEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,EL ESPINAL,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,CIUDAD IXTEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTA MARIA JALAPA DEL MARQUES,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SALINA CRUZ,15.74,17.51,16.81
Enero,57,Salina Cruz,Oaxaca,SANTO DOMINGO TEHUANTEPEC,15.74,17.51,16.81
Enero,57,Salina Cruz,Chiapas,PIJIJIAPAN,15.74,17.51,16.81
Enero,57,Salina Cruz,Chiapas,TONALA_CHIS,15.74,17.51,16.81
Enero,57,Salina Cruz,Chiapas,ARRIAGA,15.74,17.51,16.81
Enero,58,Saltillo,Nuevo León,GALEANA_NL,15.98,17.75,17.05
Enero,58,Saltillo,Coahuila,GENERAL CEPEDA,15.98,17.75,17.05
Enero,58,Saltillo,Coahuila,ARTEAGA_COAH,15.98,17.75,17.05
Enero,58,Saltillo,Coahuila,SALTILLO,15.98,17.75,17.05
Enero,58,Saltillo,Coahuila,RAMOS ARIZPE,15.98,17.75,17.05
Enero,59,San Juan Ixhuatlán,Estado de México,NEXTLALPAN,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,TULTEPEC,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,TULTITLAN,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,SANTO TOMAS,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,ACOLMAN,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,COACALCO DE BERRIOZABAL,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,TEXCOCO,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,TECAMAC,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,ECATEPEC DE MORELOS,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Estado de México,JALTENCO,16.32,18.2,17.07
Enero,59,San Juan Ixhuatlán,Ciudad de México,IZTAPALAPA,16.32,18.2,17.07
Enero,60,San Luis Potosí,San Luis Potosí,VILLA HIDALGO_SLP,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,AHUALULCO,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,SANTA MARIA DEL RIO,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,VILLA DE REYES,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,MEXQUITIC DE CARMONA,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,ZARAGOZA_SLP,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,SAN LUIS POTOSI,15.81,17.73,16.88
Enero,60,San Luis Potosí,San Luis Potosí,SOLEDAD DE GRACIANO SANCHEZ,15.81,17.73,16.88
Enero,60,San Luis Potosí,Guanajuato,SAN FELIPE_GTO,15.81,17.73,16.88
Enero,61,Santa Catarina,Nuevo León,APODACA,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,SAN NICOLAS DE LOS GARZA,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,GENERAL ESCOBEDO,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,GUADALUPE_NL,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,JUAREZ_NL,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,MONTERREY,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,GARCIA,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,SAN PEDRO GARZA GARCIA,16.31,18.19,17.03
Enero,61,Santa Catarina,Nuevo León,SANTA CATARINA_NL,16.31,18.19,17.03
Enero,62,Tapachula,Chiapas,VILLA COMALTITLAN,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,SUCHIATE,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,HUIXTLA,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,CACAHOATAN,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,FRONTERA HIDALGO,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,MAZATAN,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,HUEHUETAN,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,TAPACHULA,15.95,17.72,17.02
Enero,62,Tapachula,Chiapas,TUXTLA CHICO,15.95,17.72,17.02
Enero,63,Tehuacán,Puebla,ATZITZIHUACAN,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,COXCATLAN,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,TLACOTEPEC DE BENITO JUAREZ,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,ESPERANZA,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,VICENTE GUERRERO_PUE,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,ZAPOTITLAN,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,ZINACATEPEC,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,AJALPAN,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,SAN GABRIEL CHILAC,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,ALTEPEXI,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,CAÑADA MORELOS,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,TEPANCO DE LOPEZ,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,TEHUACAN,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,CHAPULCO,15.77,17.54,16.84
Enero,63,Tehuacán,Puebla,SANTIAGO MIAHUATLAN,15.77,17.54,16.84
Enero,63,Tehuacán,Oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,15.77,17.54,16.84
Enero,63,Tehuacán,Oaxaca,HEROICA CIUDAD DE HUAJUAPAN DE LEON,15.77,17.54,16.84
Enero,63,Tehuacán,Oaxaca,TEOTITLAN DE FLORES MAGON,15.77,17.54,16.84
Enero,63,Tehuacán,Oaxaca,SANTIAGO CHAZUMBA,15.77,17.54,16.84
Enero,64,Tepic,Nayarit,ROSAMORADA,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,BAHIA DE BANDERAS,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,COMPOSTELA,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,IXTLAN DEL RIO,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,SAN BLAS,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,SAN PEDRO LAGUNILLAS,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,JALA,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,RUIZ,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,SANTIAGO IXCUINTLA,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,SANTA MARIA DEL ORO,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,TEPIC,16.33,18.1,17.43
Enero,64,Tepic,Nayarit,XALISCO,16.33,18.1,17.43
Enero,65,Tierra Blanca,Veracruz,AMATITLAN,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,CARRILLO PUERTO,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,COSAMALOAPAN DE CARPIO,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,JOSE AZUETA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,TLACOJALPAN,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,TEZONAPA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,COTAXTLA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Veracruz,TRES VALLES,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,TIERRA BLANCA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,LOMA BONITA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,SAN JOSE CHILTEPEC,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,SAN JUAN BAUTISTA TUXTEPEC,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,ACATLAN DE PEREZ FIGUEROA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,COSOLAPA,15.61,17.38,16.68
Enero,65,Tierra Blanca,Oaxaca,SAN MIGUEL SOYALTEPEC,15.61,17.38,16.68
Enero,66,Toluca,Michoacán,TLALPUJAHUA,15.97,17.74,17.04
Enero,66,Toluca,Michoacán,CONTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Michoacán,ZITACUARO,15.97,17.74,17.04
Enero,66,Toluca,Michoacán,JUAREZ_MICH,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ZACAZONAPAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEMASCALCINGO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,SULTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEJUPILCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,VALLE DE BRAVO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,COATEPEC HARINAS,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ACAMBAY DE RUIZ CASTAÑEDA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,SAN FELIPE DEL PROGRESO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ALMOLOYA DE ALQUISIRAS,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,IXTAPAN DE LA SAL,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEXCALTITLAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,VILLA DE ALLENDE,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TONATICO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,AMANALCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,EL ORO_MEX,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,MALINALCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ATLACOMULCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,MORELOS_MEX,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ZUMPAHUACAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEMASCALTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,JOCOTITLAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,OCUILAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,VILLA GUERRERO_MEX,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,JIQUIPILCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TENANCINGO_MEX,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,VILLA VICTORIA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,IXTLAHUACA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,JOQUICINGO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TIANGUISTENCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,XALATLACO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEXCALYACAC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,OTZOLOTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TENANGO DEL VALLE,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ALMOLOYA DE JUAREZ,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,CAPULHUAC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,RAYON_MEX,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,CALIMAYA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TEMOAYA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,LERMA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,XONACATLAN,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,ZINACANTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,SAN MATEO ATENCO,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,OCOYOACAC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,TOLUCA,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,CHAPULTEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,METEPEC,15.97,17.74,17.04
Enero,66,Toluca,Estado de México,MEXICALTZINGO,15.97,17.74,17.04
Enero,67,Topolobampo,Sinaloa,EL FUERTE,15.94,17.71,17.04
Enero,67,Topolobampo,Sinaloa,AHOME,15.94,17.71,17.04
Enero,68,Tula,Estado de México,CHAPA DE MOTA,15.83,17.6,16.92
Enero,68,Tula,Estado de México,HUEYPOXTLA,15.83,17.6,16.92
Enero,68,Tula,Estado de México,JILOTEPEC_MEX,15.83,17.6,16.92
Enero,68,Tula,Estado de México,SOYANIQUILPAN DE JUAREZ,15.83,17.6,16.92
Enero,68,Tula,Estado de México,COYOTEPEC,15.83,17.6,16.92
Enero,68,Tula,Estado de México,TEOLOYUCAN,15.83,17.6,16.92
Enero,68,Tula,Estado de México,TEQUIXQUIAC,15.83,17.6,16.92
Enero,68,Tula,Estado de México,HUEHUETOCA,15.83,17.6,16.92
Enero,68,Tula,Estado de México,APAXCO,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,CHAPANTONGO,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,CHILCUAUTLA,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,PROGRESO DE OBREGON,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,AJACUBA,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TEPEJI DEL RIO DE OCAMPO,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,MIXQUIAHUALA DE JUAREZ,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TETEPANGO,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TEZONTEPEC DE ALDAMA,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TULA DE ALLENDE,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,ATOTONILCO DE TULA,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,ATITALAQUIA,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TEPETITLAN,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TLAHUELILPAN,15.83,17.6,16.92
Enero,68,Tula,Hidalgo,TLAXCOAPAN,15.83,17.6,16.92
Enero,69,Tuxtla Gutiérrez,Chiapas,LAS ROSAS,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,SIMOJOVEL,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,SOCOLTENANGO,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,TEOPISCA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,JITOTOL,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,VENUSTIANO CARRANZA_CHIS,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,AMATENANGO DEL VALLE,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,VILLA CORZO,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,VILLAFLORES,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,BOCHIL,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,SAN CRISTOBAL DE LAS CASAS,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,TECPATAN,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,CINTALAPA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,JIQUIPILAS,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,COPAINALA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,IXTAPA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,ACALA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,SUCHIAPA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,CHIAPA DE CORZO,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,OCOZOCOAUTLA DE ESPINOSA,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,TUXTLA GUTIERREZ,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,BERRIOZABAL,15.73,17.5,16.8
Enero,69,Tuxtla Gutiérrez,Chiapas,SAN FERNANDO_CHIS,15.73,17.5,16.8
Enero,70,Uruapan,Michoacán,BUENAVISTA,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,LA HUACANA,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,APATZINGAN,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,PARACUARO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,MUGICA,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,TANCITARO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,NAHUATZEN,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,CHERAN,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,GABRIEL ZAMORA,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,NUEVO URECHO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,PARACHO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,TARETAN,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,TINGAMBATO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,NUEVO PARANGARICUTIRO,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,URUAPAN,16.26,18.03,17.33
Enero,70,Uruapan,Michoacán,ZIRACUARETIRO,16.26,18.03,17.33
Enero,71,Valles,San Luis Potosí,ALAQUINES,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,CIUDAD FERNANDEZ,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,SAN MARTIN CHALCHICUAUTLA,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,TAMAZUNCHALE,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,CARDENAS_SLP,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,RAYON_SLP,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,TANQUIAN DE ESCOBEDO,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,XILITLA,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,AXTLA DE TERRAZAS,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,SAN VICENTE TANCUAYALAB,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,HUEHUETLAN,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,TANCANHUITZ,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,TAMASOPO,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,CIUDAD VALLES,15.66,17.45,16.75
Enero,71,Valles,San Luis Potosí,AQUISMON,15.66,17.45,16.75
Enero,71,Valles,Querétaro,LANDA DE MATAMOROS,15.66,17.45,16.75
Enero,72,Verarcruz,Veracruz,TLALIXCOYAN,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,ACTOPAN_VER,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,ALVARADO,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,JAMAPA,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,PASO DE OVEJAS,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,SOLEDAD DE DOBLADO,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,PUENTE NACIONAL,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,URSULO GALVAN,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,MEDELLIN DE BRAVO,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,LA ANTIGUA,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,MANLIO FABIO ALTAMIRANO,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,VERACRUZ,15.33,17.11,16.41
Enero,72,Verarcruz,Veracruz,BOCA DEL RIO,15.33,17.11,16.41
Enero,73,Victoria,Tamaulipas,SOTO LA MARINA,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,JIMENEZ_TAM,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,HIDALGO_TAM,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,JAUMAVE,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,LLERA,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,PADILLA,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,GÜEMEZ,15.64,17.41,16.71
Enero,73,Victoria,Tamaulipas,VICTORIA_TAM,15.64,17.41,16.71
Enero,74,Villahermosa,Tabasco,PARAISO,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,CENTLA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,COMALCALCO,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,TACOTALPA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,HUIMANGUILLO,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,TEAPA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,MACUSPANA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,EMILIANO ZAPATA_TAB,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,JALAPA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,JALPA DE MENDEZ,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,CARDENAS_TAB,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,CUNDUACAN,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,NACAJUCA,15.56,17.34,16.63
Enero,74,Villahermosa,Tabasco,CENTRO,15.56,17.34,16.63
Enero,74,Villahermosa,Chiapas,IXTACOMITAN,15.56,17.34,16.63
Enero,74,Villahermosa,Chiapas,PICHUCALCO,15.56,17.34,16.63
Enero,74,Villahermosa,Chiapas,JUAREZ_CHIS,15.56,17.34,16.63
Enero,74,Villahermosa,Chiapas,REFORMA,15.56,17.34,16.63
Enero,74,Villahermosa,Campeche,PALIZADA,15.56,17.34,16.63
Enero,75,Zacatecas,Zacatecas,RIO GRANDE,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,CAÑITAS DE FELIPE PESCADOR,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,TABASCO,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,SAIN ALTO,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,TEPETONGO,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,VILLA HIDALGO_ZAC,16.11,17.9,17.18
Enero,75,Zacatecas,Zacatecas,VILLA DE COS,16.11,17.9,17.18
